Source,Destination,Flow_Path,Total_Latency_ms,Delta_Latency_ms,Representative_Flow_ID,Occurrence_Count,Multiple_Paths
UURWMEA120,DK_COLUMBUS_OH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BDY2, 4.975ms)-->  UJEWCOL030  --(BEE0, 0.500ms)-->  UJEWCOL040  --(7CM1, N/A)-->  DK_COLUMBUS_OH",8.475,0.5,1:2CHWS7u28iukKGRUyD9lyCtUcxQ=,4,True
DK_FTGRGADM_VA,UURWMEA120,"DK_FTGRGADM_VA  --(7E33, N/A)-->  UJEWLEE040  --(BRX0, 0.500ms)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.3381394106054785,0.5,1:B7mgNEDtSSOiz1n9aYGTX8YShtI=,4,True
DR_FTBELVOR_VA,UURWMEA110,"DR_FTBELVOR_VA  --(7ET7, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785,0.0,1:TFYvWK0sZiLYUcm40E99S+/4pNM=,4,False
UURWMEA120,DK_FTGRGADM_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --0.1081ms-->] -> UJPWBEL010  --(BDR0, 0.345ms)-->  UJEWBEL030  --(BC8U, 2.000ms)-->  UJEWLEE030  --(BRX0, 0.500ms)-->  UJEWLEE040  --(7E33, N/A)-->  DK_FTGRGADM_VA",3.4531394106054787,0.5,1:f79jwtU++a1uhgKW/nJUHwYgIxY=,4,True
UURWMEA120,DK_RDSNASNL_AL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(BCD9, N/A)-->  UJEWRED040  --(7V25, N/A)-->  DK_RDSNASNL_AL",6.835927947788455,0.0,1:g4ovTqpjQqcJo2cO7VyWPrKxAt0=,3,True
UURWMEA120,DK_RAFAKRTR_CY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --37.0339ms-->] -> UJPEDTM010  --(M24A,MRB4,MTB4, 0.300ms)-->  UJEEDTM030  --(M6H3, 0.500ms)-->  UJEEDTM040  --(MQD3, 22.500ms)-->  UJEEAKI040  --(MD54, 0.500ms)-->  UJEEAKI030  --(BAW7, N/A)-->  DK_RAFAKRTR_CY",61.33393798413539,0.5,1:pM0giVUUlTtMh5qMrkCHtPnZU/8=,3,True
UURWMEA120,DK_RAFAKRTR_CY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --37.0339ms-->] -> UJPEDTM010  --(M24A,MRB4,MTB4, 0.300ms)-->  UJEEDTM030  --(M6H3, 0.500ms)-->  UJEEDTM040  --(MQD3, 22.500ms)-->  UJEEAKI040  --(BAN8, N/A)-->  DK_RAFAKRTR_CY",60.83393798413539,0.0,1:cb/gjHslgA7JRlKYAo73gE8HHEo=,3,True
UURWMEA120,DK_PTRSNSFB_CO,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(BZ33, 1.715ms)-->  UJEWPET040  --(BTD2, 0.500ms)-->  UJEWPET030  --(7XA1, N/A)-->  DK_PTRSNSFB_CO",16.99619133932631,0.0,1:CX2W9IVEnOvY9fJc2tLMv+EynHY=,3,False
UURWMEA120,DK_PORTSMTH_RI,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7NH3, N/A)-->  DK_PORTSMTH_RI",3.34,0.0,1:h9TjNgV9bMKCw1cLITV5k0qY4CU=,3,False
UURWMEA120,DK_PLANO_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7BH6, N/A)-->  DK_PLANO_TX",17.457595644342263,0.0,1:V9M9w1KDbFdAu5GAvtD/pJ18hWU=,3,False
DK_COLUMBUS_OH,UURWMEA110,"DK_COLUMBUS_OH  --(7CM1, N/A)-->  UJEWCOL040  --(BEE0, 0.500ms)-->  UJEWCOL030  --(BDY2, 4.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",7.385,0.5,1:0RLbdKZ99i5EgH889TVXwGuZb0U=,3,True
UURWMEA120,DK_SCRANTON_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(73Z1, N/A)-->  DK_SCRANTON_PA",5.5,0.0,1:vK0kUwaC4JmZb6TNn8RSqz9GwRc=,3,False
DK_ATLANTA_GA,UURWMEA120,"DK_ATLANTA_GA  --(7EX4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.980394817824569,0.0,1:7it7KGxuyJaIYKyQIEmVYSjSMJs=,3,False
DK_ASHEVILL_NC,UURWMEA120,"DK_ASHEVILL_NC  --(7U92, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.980394817824569,0.0,1:RlQJa0PU4MxONdrmp0/1FgKxB1o=,3,False
DK_CINCINNT_OH,UURWMEA120,"DK_CINCINNT_OH  --(7JD3, N/A)-->  UJEWKNO030  --(BRH4, 0.500ms)-->  UJEWKNO040  --(B01Q, 2.000ms)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.385927947788455,0.0,1:VMEgsWN8s4HZwCJHtYYWFDtx3Mg=,3,True
DK_CHICOPEE_MA,UURWMEA120,"DK_CHICOPEE_MA  --(7LW2, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",5.5,0.0,1:kezf38KDIM6YcqDHgdLOp7CJkV0=,3,False
DK_CHANTLLY_VA,UURWMEA120,"DK_CHANTLLY_VA  --(7KT2, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",0.5,0.0,1:n731BMfKUHdgqdw70smLly4RedA=,3,False
DK_DCMAEAPW_CT,UURWMEA120,"DK_DCMAEAPW_CT  --(7YA3, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",5.5,0.0,1:ps83ifgEnR0Wt3tDY5yojGQWBLY=,3,False
DK_DCFBRCTR_NJ,UURWMEA120,"DK_DCFBRCTR_NJ  --(76C3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:Xz1tHPFOlFfMVcV4y9q30lVxTkQ=,3,False
DK_DALLAS_TX,UURWMEA120,"DK_DALLAS_TX  --(7YP5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:5B2dl3Oz4FKYQaZK6vYSFBJBSkw=,3,False
DK_CRESTVIW_FL,UURWMEA120,"DK_CRESTVIW_FL  --(7NA5, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457,0.0,1:qv75dxYKTyUuRNYfDjaSlAiIne4=,3,False
DK_CRANSTON_RI,UURWMEA120,"DK_CRANSTON_RI  --(7AC3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:qUjUzqJvf5/ZV4b9MGr3+NzL4f0=,3,False
DK_CORAOPLS_PA,UURWMEA120,"DK_CORAOPLS_PA  --(70R2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:HDswHYJcsssTLR2S161ZcNgG8dc=,3,False
DK_COLUMBUS_OH,UURWMEA110,"DK_COLUMBUS_OH  --(7FR1, N/A)-->  UJEWCOL030  --(BDY2, 4.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",6.885,0.0,1:pmB20EdRIkO30MqENEwhY3yvkzs=,3,True
DK_AUSTIN_TX,UURWMEA120,"DK_AUSTIN_TX  --(7GN5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:hxskkeworRz5NLDX1RknYw9NpIM=,3,False
UURWMEA120,DK_PHILDLPH_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7103, N/A)-->  DK_PHILDLPH_PA",2.5,0.0,1:M7zQzjd62+J3GOvA4jEDpnLIzSY=,3,True
UURWMEA120,DK_PENTAGON_DC,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(7QUX, N/A)-->  DK_PENTAGON_DC",1.02,0.0,1:orP64HbpEC+Pg37sAIR98IhRN8Q=,3,True
UURWMEA120,DK_PEASEANG_NH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7C43, N/A)-->  DK_PEASEANG_NH",5.5,0.0,1:VymzQ9IhxlMJ47h2wd1WFGd3i2Q=,3,False
UURWMEA120,DK_PASADENA_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7WF5, N/A)-->  DK_PASADENA_TX",17.457595644342263,0.0,1:CYqFn9TNuXRYhz7+n8BoGVdDB44=,3,False
UURWMEA120,DK_OTTAWA_CA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(B3Q2, N/A)-->  UJEWDRU030  --(BWY0, 1.000ms)-->  UJEWDRU040  --(7GR6, N/A)-->  DK_OTTAWA_CA",1.0,0.0,1:PW3qrANdYJNG1Ad3946o9e+YRTE=,3,False
UURWMEA120,DK_OSHKOSH_WI,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7N73, N/A)-->  DK_OSHKOSH_WI",6.835927947788455,0.0,1:dY9c3XYlxiznBN72mRPGhapopvM=,3,False
UURWMEA120,DK_ORLANDO_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BS75, 4.500ms)-->  UJEWGOR030  --(BP0C, 0.500ms)-->  UJEWGOR040  --(7UY4, N/A)-->  DK_ORLANDO_FL",8.125394817824569,0.0,1:EFv5Lh+4uwTz7/H9E4wP/W5zC/U=,3,True
UURWMEA120,DK_ORLANDO_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7KW4, N/A)-->  DK_ORLANDO_FL",9.625394817824569,1.5,1:HWhwteYOm+AfTikB0S9vsr/TrUc=,3,True
DK_CLIFTON_NJ,UURWMEA120,"DK_CLIFTON_NJ  --(7RF3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:mheJIpAWlnwH/35vvuqyoPva2Zc=,3,False
DK_CLEARWTR_FL,UURWMEA120,"DK_CLEARWTR_FL  --(7HX4, N/A)-->  UJEWGOR040  --(BP0C, 0.500ms)-->  UJEWGOR030  --(BS75, 4.000ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.980394817824569,0.0,1:gGAYWSX5YFMlxU2m+uq4rquqrxE=,3,False
DK_CLAYKSRN_DE,UURWMEA110,"DK_CLAYKSRN_DE  --(7WBX, N/A)-->  UJEEWBM030  --(M24B, 0.500ms)-->  UJPEWBM010 -> [UJP_MESH --32.5681ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",34.29814056371217,0.0,1:2IQ0z3VB3ZH+kESjvC2r2pQeOmY=,3,False
DK_DCMAVRGN_VT,UURWMEA120,"DK_DCMAVRGN_VT  --(7UM2, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:peZk0uWuEPcsCRuhJNZxjFfPcpU=,3,False
DK_DCMAPWNW_ME,UURWMEA120,"DK_DCMAPWNW_ME  --(7N03, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:NRCWGt+36xuhYm/YR7zVzBdpysU=,3,False
DK_FTHUACHC_AZ,UURWMEA110,"DK_FTHUACHC_AZ  --(73F0, N/A)-->  UJEWHUA040  --(BC8P, 9.500ms)-->  UJEWCAR040  --(BVJ0, 0.500ms)-->  UJEWCAR030  --(247W, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",25.666191339326303,0.0,1:X/WWp/9dKq9hxA75XYzHcX32il4=,3,True
DK_FTGRGADM_VA,UURWMEA120,"DK_FTGRGADM_VA  --(74Y2, N/A)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.8381394106054785,0.0,1:uXtKfM/+zO1CH/uVthncZp588HQ=,3,True
DK_FTGRGADM_VA,UURWMEA110,"DK_FTGRGADM_VA  --(74Y2, N/A)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",3.3381394106054785,0.0,1:DgZv5nCoxq0Jj/gOgsrzkx0K6x8=,3,True
DK_FTEUSTIS_VA,UURWMEA120,"DK_FTEUSTIS_VA  --(7MT2, N/A)-->  UJEWEUS040  --(B5X0, N/A)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",0.73,0.0,1:NG9cv+rxKNekDpi/NlDs/CcPz18=,3,False
DK_FLSCHRCH_VA,UURWMEA120,"DK_FLSCHRCH_VA  --(7P45, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.23,0.0,1:/RdMT7Eb+0If6R7kPsexWan3s6c=,3,False
DK_ENDICOTT_NY,UURWMEA120,"DK_ENDICOTT_NY  --(7BG3, N/A)-->  UJEWPHI030  --(BJV4, 2.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",2.5,0.0,1:0FSwTUxnjUh1B3GYkPC0F6T9sNI=,3,True
UURWMEA120,DK_ORLANDO_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7KA5, N/A)-->  DK_ORLANDO_FL",9.625394817824569,1.5,1:oSQklYnhBVi6ppH8+cg//FKcKHk=,3,True
UURWMEA120,DK_ORLANDO_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7HE5, N/A)-->  DK_ORLANDO_FL",9.625394817824569,1.5,1:d5ZTwerQEok++v9d+QpUNL2rBQc=,3,True
UURWMEA120,DK_OLDSMAR_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702G, N/A)-->  DK_OLDSMAR_FL",9.625394817824569,0.0,1:Ld9Jp4sJQWgSZe64H59aTQK+s8I=,3,False
UURWMEA120,DK_PITTSFLD_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7BX2, N/A)-->  DK_PITTSFLD_MA",2.5,0.0,1:H6Y9oMrjkFX9BPN4Vly8COR2iUs=,3,False
UURWMEA120,DK_PICATNNY_NJ,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(B9V1, 0.500ms)-->  UJEWPHI040  --(BBZT, N/A)-->  UJEWPIC040  --(BGV3, 0.500ms)-->  UJEWPIC030  --(7W92, N/A)-->  DK_PICATNNY_NJ",3.5,0.0,1:SCc30vWTI0EJJQjJvHnslSyE5/k=,3,False
UURWMEA120,DK_PHILDLPH_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7XC3, N/A)-->  DK_PHILDLPH_PA",2.5,0.0,1:5FHVQiW19rZMe4U48HV+N6JKMPY=,3,True
UURWMEA120,DK_PHILDLPH_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(76W2, N/A)-->  DK_PHILDLPH_PA",2.5,0.0,1:csGpqKm9QGDmVsiFcUpuFm3K9yI=,3,True
UURWMEA120,DK_NSAMCNCS_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7YU2, N/A)-->  DK_NSAMCNCS_PA",3.34,0.0,1:Tx1WNSzG8jRdUjwCJEH1zFYQiXc=,3,True
UURWMEA120,DK_NSAMCNCS_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(70V2, N/A)-->  DK_NSAMCNCS_PA",3.34,0.0,1:8CLiFWPcdUjbsqqFXga226Xrp7M=,3,True
UURWMEA120,DK_NRTHAPTN_MA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7NW2, N/A)-->  DK_NRTHAPTN_MA",3.34,0.0,1:To+pkECbdnRNW7oq+5JVNYxc4tU=,3,False
UURWMEA120,DK_NASHUA_NH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7HX2, N/A)-->  DK_NASHUA_NH",5.5,0.0,1:AQ1IPu+JiwFORXtFJBSLSI7fo20=,3,False
UURWMEA120,DK_MOORSTWN_NJ,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7EW2, N/A)-->  DK_MOORSTWN_NJ",5.5,0.0,1:6AGBsqAHFro6090tMnL3d6orIhM=,3,False
UURWMEA120,DK_MONROVLL_PA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(7JF2, N/A)-->  DK_MONROVLL_PA",3.34,0.0,1:tM5m+V1Vz1X+6DyWDvZJIqjlXw8=,3,False
UURWMEA120,DK_MIESAUAD_DE,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --33.1252ms-->] -> UJPEPTM010  --(M2F2, 1.445ms)-->  UJEELTM030  --(MXD4, N/A)-->  DK_MIESAUAD_DE",35.07019568987164,0.0,1:/h4f9uV9C4Rt6JAA/G8U6BMUDBM=,3,False
UURWMEA120,DK_MELBOURN_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(702L, N/A)-->  DK_MELBOURN_FL",9.625394817824569,0.0,1:F7UNgwl/a82lanr0e81Hppsyav8=,3,True
DK_FT_WORTH_TX,UURWMEA120,"DK_FT_WORTH_TX  --(7SG6, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:OyaMRJ2xnnb5u4QL6hDpEiXqZgs=,3,False
DK_FTWORTH_TX,UURWMEA120,"DK_FTWORTH_TX  --(7YM3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265,0.0,1:MIO6WGX3tHd1zsBYTcLTMCwr05Q=,3,True
DK_FTWAYNE_IN,UURWMEA120,"DK_FTWAYNE_IN  --(71C4, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545,0.0,1:74yXx+FhOhqKAPGnXBfpK4g7oWI=,3,False
DK_EGLINAFB_FL,UURWMEA120,"DK_EGLINAFB_FL  --(7L15, N/A)-->  UJEWEGL030  --(BR11, 0.500ms)-->  UJPWEGL010 -> [UJP_MESH --6.3548ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",7.584794758631519,0.0,1:wnfzNN/xsaeRiBOHtgU1U0pzBv4=,3,False
DK_EAURORA_NY,UURWMEA120,"DK_EAURORA_NY  --(7FQ3, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385,0.0,1:KWs2wHI2IqnfzgxVbeYBqORdO6Q=,3,False
