Flow_ID,Source_IP,Dest_IP,Source,Destination,Flow_Path,Total_Latency_ms
1:ym/Qpg9zmdfkqwUkKCGEZHqVCdA=,131.67.89.34,214.36.199.2,DK_KTLNDAFB_NM,UURWMEA110,"DK_KTLNDAFB_NM  --(7QF3, N/A)-->  UJEWKIR030  --(BWS4, 3.500ms)-->  UJEWCAR040  --(BVJ0, 0.500ms)-->  UJEWCAR030  --(247W, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",19.666191339326303
1:kRZPlzGSMf1AQUXz9B8ji5jw8cU=,214.36.199.2,214.29.49.2,UURWMEA110,DK_SCHQMIAM_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(BCBM, 3.500ms)-->  UJEWSCD040  --(BYZ1, 0.500ms)-->  UJEWSCD030  --(7RG0, N/A)-->  DK_SCHQMIAM_FL",14.625394817824569
1:XhinrYyXiBDgZOkWxCw6ve7CupE=,214.36.199.2,131.68.109.34,UURWMEA110,DK_EARLENWS_NJ,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BEY4, 5.000ms)-->  UJEWHAN030  --(7T15, N/A)-->  DK_EARLENWS_NJ",5.0
1:W2pmKAl/xdHj8IX23cnEBIeSZTI=,214.25.28.227,214.36.198.20,DR_FTBELVOR_VA,UURWMEA120,"DR_FTBELVOR_VA  --(7ET7, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.3381394106054785
1:2IQ0z3VB3ZH+kESjvC2r2pQeOmY=,159.77.8.2,214.36.199.2,DK_CLAYKSRN_DE,UURWMEA110,"DK_CLAYKSRN_DE  --(7WBX, N/A)-->  UJEEWBM030  --(M24B, 0.500ms)-->  UJPEWBM010 -> [UJP_MESH --32.5681ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",34.29814056371217
1:8O5DcTsYHosuT9K0Ep7FUCX71Qs=,214.36.199.3,140.13.97.4,UURWMEA120,DK_ASHBURN_VA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",1.52
1:aFKFtCprbYOYHfMYrRCt43gC+Dg=,214.36.199.2,159.77.88.3,UURWMEA110,DK_NSAMCNCS_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(BR20, 0.500ms)-->  UJEWMEC040  --(7JHX, N/A)-->  DK_NSAMCNCS_PA",3.34
1:r6qDeYobLzUMyRg0YrIcpmTu+RU=,214.36.199.2,159.77.88.2,UURWMEA110,DK_NSAMCNCS_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(75GX, N/A)-->  DK_NSAMCNCS_PA",2.84
1:QlgxTpkbEWopCgI1XxDwr8AwDq8=,164.234.2.2,214.36.198.20,DK_STERLING_VA,UURWMEA120,"DK_STERLING_VA  --(7BU3, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",1.23
1:gmQkV4A1TOtjAIwHyidBr0TN/oQ=,214.36.199.3,214.29.49.2,UURWMEA120,DK_SCHQMIAM_FL,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(BCBM, 3.500ms)-->  UJEWSCD040  --(BYZ1, 0.500ms)-->  UJEWSCD030  --(7RG0, N/A)-->  DK_SCHQMIAM_FL",14.125394817824569
1:EtFzFjtT22iQVGHEEIZbjsL92ZE=,214.36.199.2,209.22.80.163,UURWMEA110,DK_MCDLLAFB_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(B9Q2, N/A)-->  UJEWMAC040  --(75D2, N/A)-->  DK_MCDLLAFB_FL",10.625394817824569
1:fjzX51PpVU/OnWX1RZYlDyNWwu8=,214.36.199.3,131.67.165.34,UURWMEA120,DA_FTKNOX_KY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7VH3, N/A)-->  DA_FTKNOX_KY",9.335927947788456
1:vK0kUwaC4JmZb6TNn8RSqz9GwRc=,131.66.71.34,214.36.199.3,DK_SCRANTON_PA,UURWMEA120,"DK_SCRANTON_PA  --(73Z1, N/A)-->  UJEWHAN030  --(BEY4, 5.000ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",5.5
1:Biss24fUWsB7sCmydtkYrCsTZaI=,214.48.69.23,214.36.131.87,UURWMEA440,UURWMEA110,"UURWMEA440  --(7AL5, N/A)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",0.0
1:HWhwteYOm+AfTikB0S9vsr/TrUc=,131.68.110.34,214.36.199.3,DK_ORLANDO_FL,UURWMEA120,"DK_ORLANDO_FL  --(7KW4, N/A)-->  UJEWJKV030  --(BC9Z, 6.500ms)-->  UJEWBRA030  --(2S61, 0.500ms)-->  UJPWBRA010 -> [UJP_MESH --2.2504ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",9.98039481782457
1:piLvomgSEMLVTU13uAQD3IW6rpM=,214.36.199.2,140.20.208.104,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:d7TpNfrncDM7GME45rmDwfeGT8k=,214.36.199.3,160.137.150.2,UURWMEA120,DK_COLUMBUS_OH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BDY2, 4.975ms)-->  UJEWCOL030  --(7FR1, N/A)-->  DK_COLUMBUS_OH",7.975
1:1Ww/Nx5Bs2ou09NYV3Pv7Kl3+PE=,159.77.8.2,214.36.199.2,DK_CLAYKSRN_DE,UURWMEA110,"DK_CLAYKSRN_DE  --(7WBX, N/A)-->  UJEEWBM030  --(M24B, 0.500ms)-->  UJPEWBM010 -> [UJP_MESH --32.5681ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",34.29814056371217
1:hxskkeworRz5NLDX1RknYw9NpIM=,131.68.166.34,214.36.199.3,DK_AUSTIN_TX,UURWMEA120,"DK_AUSTIN_TX  --(7GN5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265
1:N8RUNK+btoP1OtyufGGgRLKIxRQ=,159.77.56.3,214.36.199.2,DK_TINRAFB_OK,UURWMEA110,"DK_TINRAFB_OK  --(7BKX, N/A)-->  UJEWTIN040  --(BP0G, 0.500ms)-->  UJEWTIN030  --(BE0C, 0.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",12.697595644342265
1:Kzx0RTdIAYCxZpkq+jSsLDWEyKo=,131.66.0.131,214.36.199.2,DK_FTGRGADM_VA,UURWMEA110,"DK_FTGRGADM_VA  --(7E33, N/A)-->  UJEWLEE040  --(BRX0, 0.500ms)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",3.8381394106054785
1:Nqzfge0vEu0TmM7NtnRU5pHuDnc=,214.36.199.2,131.67.229.34,UURWMEA110,DK_AKRON_OH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(BR20, 0.500ms)-->  UJEWMEC040  --(72Z5, N/A)-->  DK_AKRON_OH",3.34
1:CLdnCaoZS5L50ckSlkoSP1vttNY=,159.77.88.3,214.36.198.20,DK_NSAMCNCS_PA,UURWMEA120,"DK_NSAMCNCS_PA  --(7JHX, N/A)-->  UJEWMEC040  --(BR20, 0.500ms)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.885
1:4J5PXwceLLgtnNP9+fGicKpW9mQ=,214.36.199.2,159.77.88.2,UURWMEA110,DK_NSAMCNCS_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BGF0, 0.340ms)-->  UJEWMEC030  --(75GX, N/A)-->  DK_NSAMCNCS_PA",2.84
1:X1gtVumuyrjBF/Q15tt3iEmABZA=,214.36.198.20,159.77.91.3,UURWMEA120,DK_HILLAFB_UT,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(BBBS, N/A)-->  UJEWHIL140  --(7HSX, N/A)-->  DK_HILLAFB_UT",14.781191339326307
1:KWlPl+gKv+mUsYN3ckTDpSfcLhw=,214.36.199.2,209.22.80.162,UURWMEA110,DK_MCDLLAFB_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(B4Z0, 0.500ms)-->  UJEWJKV040  --(B9Q2, N/A)-->  UJEWMAC040  --(BQ75, 0.500ms)-->  UJEWMAC030  --(7W72, N/A)-->  DK_MCDLLAFB_FL",11.125394817824569
1:YUEWZS8TbcYsNYmIQ93ePUdRpRY=,214.36.199.2,131.68.123.34,UURWMEA110,DK_USACEHRM_PA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7B35, N/A)-->  DK_USACEHRM_PA",2.0
1:WjButf/4/PKoeYkCoSpXMays9yY=,214.36.199.3,131.68.159.34,UURWMEA120,DK_SANANTON_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7MN5, N/A)-->  DK_SANANTON_TX",17.457595644342263
1:VGaex+p/ue+SmLvxjYaRtk441QE=,214.36.199.3,131.67.222.34,UURWMEA120,DK_GRPRAIRI_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7ZU3, N/A)-->  DK_GRPRAIRI_TX",17.457595644342263
1:rop4GmWjOAoEevXBgihaoEpcGJ0=,131.67.89.34,214.36.199.2,DK_KTLNDAFB_NM,UURWMEA110,"DK_KTLNDAFB_NM  --(7QF3, N/A)-->  UJEWKIR030  --(BWS4, 3.500ms)-->  UJEWCAR040  --(BVJ0, 0.500ms)-->  UJEWCAR030  --(247W, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",19.666191339326303
1:OUNXVkvD8sy03uuLWWQezLv5/xE=,214.36.198.20,131.67.191.34,UURWMEA120,DK_INDINPLS_IN,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(7M24, N/A)-->  DK_INDINPLS_IN",6.835927947788455
1:PW3qrANdYJNG1Ad3946o9e+YRTE=,214.36.199.3,131.68.74.34,UURWMEA120,DK_OTTAWA_CA,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(B3Q2, N/A)-->  UJEWDRU030  --(BWY0, 1.000ms)-->  UJEWDRU040  --(7GR6, N/A)-->  DK_OTTAWA_CA",1.0
1:AnJ3WyjpaM1fnSD2EkRnrks36mk=,214.36.92.57,214.48.69.23,UURWMEA110,UURWMEA440,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(7AL5, N/A)-->  UURWMEA440",0.0
1:M8Di6F1MMLGirOdw3G1rtFj74Og=,209.22.105.2,214.36.199.2,DK_FTHUACHC_AZ,UURWMEA110,"DK_FTHUACHC_AZ  --(7880, N/A)-->  UJEWHUA030  --(BHW2, 0.500ms)-->  UJEWHUA040  --(BC8P, 9.500ms)-->  UJEWCAR040  --(BVJ0, 0.500ms)-->  UJEWCAR030  --(247W, 1.500ms)-->  UJPWBCK010 -> [UJP_MESH --11.7812ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",26.166191339326303
1:6kY2lTdpbI0A4pCEIh80pgR2d8c=,214.36.74.153,20.35.197.2,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:UUc7bA/zetIcTUHhFn5SyA32dw8=,214.36.198.20,131.66.221.34,UURWMEA120,DK_FARMNGDL_NY,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7LQ3, N/A)-->  DK_FARMNGDL_NY",2.5
1:sZ2YMWsLlY3XtLNzIqzfBhnRYlo=,131.67.181.34,214.36.199.2,DK_SANANTON_TX,UURWMEA110,"DK_SANANTON_TX  --(7P05, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",16.197595644342265
1:x68QIl8GA8W8cUdXlfytw5ZVnR0=,214.36.199.2,131.68.159.34,UURWMEA110,DK_SANANTON_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7MN5, N/A)-->  DK_SANANTON_TX",16.957595644342263
1:5oFYSL054FYPM8b1bukF1jDVR3E=,214.36.199.3,131.67.167.34,UURWMEA120,DK_LIMA_OH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(B8N0, 0.500ms)-->  UJEWWPA040  --(B01Q, 2.000ms)-->  UJEWKNO040  --(BRH4, 0.500ms)-->  UJEWKNO030  --(7SH3, N/A)-->  DK_LIMA_OH",9.335927947788456
1:QRSFGFdlbr6zG+TRdVdzXIuDNIA=,214.36.199.3,131.67.159.34,UURWMEA120,DK_WGHTPAFB_OH,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --3.0009ms-->] -> UJPWWPA010  --(B9N0, 0.335ms)-->  UJEWWPA030  --(75P3, N/A)-->  DK_WGHTPAFB_OH",6.335927947788455
1:B7mgNEDtSSOiz1n9aYGTX8YShtI=,131.66.0.131,214.36.199.3,DK_FTGRGADM_VA,UURWMEA120,"DK_FTGRGADM_VA  --(7E33, N/A)-->  UJEWLEE040  --(BRX0, 0.500ms)-->  UJEWLEE030  --(BC8U, 1.500ms)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.3381394106054785
1:oTAgsK4+1JvdoeE5dqcUuSbir0Y=,131.67.84.34,214.36.199.2,DK_WICHITA_KS,UURWMEA110,"DK_WICHITA_KS  --(7FH3, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",6.3859279477884545
1:trV1JIzw2AAnxQVZ7OfIGn/fuFY=,214.36.199.2,160.137.150.2,UURWMEA110,DK_COLUMBUS_OH,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010  --(BDY2, 4.975ms)-->  UJEWCOL030  --(7FR1, N/A)-->  DK_COLUMBUS_OH",7.475
1:f3wLOBo15UB1o6n5hx6wx/ClG8c=,131.84.126.2,214.36.199.2,DD_FTBELVOR_VA,UURWMEA110,"DD_FTBELVOR_VA  --(7RR6, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:t+TeFOojOM9SEkzIuiftmTS8UJs=,131.66.165.34,214.36.199.2,DK_FTEUSTIS_VA,UURWMEA110,"DK_FTEUSTIS_VA  --(7MT2, N/A)-->  UJEWEUS040  --(B5X0, N/A)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.23
1:gcQAVFE3QPbAz4JIVXJ9rTWJrxw=,131.67.209.34,214.36.199.3,DK_GRPRAIRI_TX,UURWMEA120,"DK_GRPRAIRI_TX  --(7ZR3, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265
1:PquQJ8+FwqWl3wzggsB7VBiJ/Ec=,214.36.199.3,131.67.211.34,UURWMEA120,DK_GREENVLL_TX,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(7XR3, N/A)-->  DK_GREENVLL_TX",17.457595644342263
1:09s7KKnkZopSvByYab7TDoebFeg=,214.36.199.3,131.67.90.34,UURWMEA120,DK_LUKEAFB_AZ,"UURWMEA120  --(268Q, N/A)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --11.7812ms-->] -> UJPWBCK010  --(2SF0,BBSS,BC6X,BC6Y,BC6Z,BE87,BXE1, 14.630ms)-->  UJEWNIS040  --(BBT0, 0.500ms)-->  UJEWNIS030  --(B8U2, 4.000ms)-->  UJEWLUK030  --(7KS2, N/A)-->  DK_LUKEAFB_AZ",33.91119133932631
1:F5CMVlkLv/gyWQ8GL6k5bIQuhn0=,214.36.160.176,52.127.80.25,UURWMEA110,DK_ASHBURN_VA,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010  --(BN94, 0.520ms)-->  UJEWPNT030  --(BFD4, 0.500ms)-->  UJEWPNT040  --(7ERM, N/A)-->  DK_ASHBURN_VA",2.02
1:6kY2lTdpbI0A4pCEIh80pgR2d8c=,20.35.197.2,214.36.74.153,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7ERM, N/A)-->  UJEWPNT040  --(BFD4, 0.500ms)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",2.23
1:1hgjM0gd41IcN9dfq+b0+Z9+Bng=,131.68.164.34,214.36.199.3,DK_LUFKIN_TX,UURWMEA120,"DK_LUFKIN_TX  --(7JN5, N/A)-->  UJEWSNA040  --(BVG1, 4.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",16.697595644342265
1:zGCKJ86O5CK2Gydvj/M5xum7Wng=,134.254.223.3,214.36.199.2,DK_PENTAGON_DC,UURWMEA110,"DK_PENTAGON_DC  --(73L2, N/A)-->  UJEWPNT030  --(BN94, 0.500ms)-->  UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.73
1:sj56e2IP8LPrFC5J1pDFAyfxcNo=,159.77.56.3,214.36.199.3,DK_TINRAFB_OK,UURWMEA120,"DK_TINRAFB_OK  --(7BKX, N/A)-->  UJEWTIN040  --(BP0G, 0.500ms)-->  UJEWTIN030  --(BE0C, 0.500ms)-->  UJPWTIN010 -> [UJP_MESH --9.3126ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",13.197595644342265
1:5/4XNWKQVXIThrKTt3hzgkS+o1M=,140.13.97.4,214.36.199.2,DK_ASHBURN_VA,UURWMEA110,"DK_ASHBURN_VA  --(7BRM, N/A)-->  UJEWBEL030  --(BDR0, 0.500ms)-->  UJPWBEL010 -> [UJP_MESH --0.1081ms-->] -> UJPWPNT010  --(BVW2, 0.730ms)-->  UJEWMEA030  --(2PH0, 0.500ms)-->  UJEWMEA040  --(268D, N/A)-->  UURWMEA110",1.8381394106054785
1:wv7c6Y7o9W/SdxhX6d9QRdvxsis=,131.67.184.34,214.36.199.3,DK_STRLNGHT_MI,UURWMEA120,"DK_STRLNGHT_MI  --(7ZW3, N/A)-->  UJEWWPA040  --(B8N0, 0.500ms)-->  UJEWWPA030  --(B9N0, 0.500ms)-->  UJPWWPA010 -> [UJP_MESH --3.0009ms-->] -> UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",6.8859279477884545
1:UPmh9jmUlmeeQzNZCOgqxWNjsIA=,214.36.199.2,131.68.125.34,UURWMEA110,DK_KNDYSPCN_FL,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(BVW2, 0.500ms)-->  UJPWPNT010 -> [UJP_MESH --2.2504ms-->] -> UJPWBRA010  --(2S61, 0.375ms)-->  UJEWBRA030  --(BC9Z, 6.500ms)-->  UJEWJKV030  --(7JK4, N/A)-->  DK_KNDYSPCN_FL",10.125394817824569
1:iIE+zvsHgKXlUj/fgwS2AlNF4Hs=,131.66.95.34,214.36.198.20,DK_TAUNTON_MA,UURWMEA120,"DK_TAUNTON_MA  --(7843, N/A)-->  UJEWMEC030  --(BGF0, 0.500ms)-->  UJPWMEC010  --(BHN2, 2.385ms)-->  UJEWMEA040  --(2PH0, 0.500ms)-->  UJEWMEA030  --(268Q, N/A)-->  UURWMEA120",3.385
1:g+1PUrsdLHDv0/VCVWpbXe87cE8=,214.36.199.2,131.67.215.34,UURWMEA110,DK_FTBLISS_TX,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BHN2, 2.500ms)-->  UJPWMEC010 -> [UJP_MESH --9.3126ms-->] -> UJPWTIN010  --(BVG1, 5.145ms)-->  UJEWSNA040  --(BDV8, 5.000ms)-->  UJEWBLI040  --(BP04, 0.500ms)-->  UJEWBLI030  --(7MD3, N/A)-->  DK_FTBLISS_TX",22.457595644342263
1:Igtwt05UY0Ccq857sgt39W92hxw=,214.36.199.2,131.66.221.34,UURWMEA110,DK_FARMNGDL_NY,"UURWMEA110  --(268D, N/A)-->  UJEWMEA040  --(BJV4, 2.000ms)-->  UJEWPHI030  --(7LQ3, N/A)-->  DK_FARMNGDL_NY",2.0
